Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
THE STRAIGHT STORY,1999,David Lynch,Entertainment Weekly,91,Owen Gleiberman,Lynch's first movie since ''Blue Velvet'' that truly envelops you in its spell. It's a piece of celestial Americana -- his journey to the light side of the moon.,
THE STRAIGHT STORY,1999,David Lynch,Film.com,90,Elizabeth Weitzman,"Clear-eyed and open-hearted, The Straight Story (which is based on reality) tells a simple tale, and it does so with a rare, blessed simplicity.",
THE STRAIGHT STORY,1999,David Lynch,Rolling Stone,90,Peter Travers,Lynch takes us on a journey of shattering understatement -- a remarkable accomplishment.,
THE STRAIGHT STORY,1999,David Lynch,The New York Times,90,Janet Maslin,"Switching gears radically, bravely defying conventional wisdom about what it takes to excite moviegoers, Lynch presents the flip side of ""Blue Velvet"" and turns it into a supremely improbable triumph.",
THE STRAIGHT STORY,1999,David Lynch,Washington Post,90,Desson Thomson,Cuts a path directly to the heart.,
THE STRAIGHT STORY,1999,David Lynch,New York Daily News,88,Jami Bernard,"If there is any justice in the world, Farnsworth will be remembered at Oscar time.",
THE STRAIGHT STORY,1999,David Lynch,New York Post,88,Lou Lumenick,"Lynch's first G-rated feature, turns out to be one of the year's best films...a wonderful surprise.",
THE STRAIGHT STORY,1999,David Lynch,Seattle Post-Intelligencer,83,William Arnold,"I loved it...Without trying very hard, Farnsworth commands a unique and immensely appealing screen presence that could be called ""a compilation of all the great western heroes of the movie past.""",
THE STRAIGHT STORY,1999,David Lynch,Chicago Reader,80,Jonathan Rosenbaum,"The wonderful Richard Farnsworth plays the lead, and he was clearly born for the part...a highly affecting and suggestive spiritual odyssey.",
THE STRAIGHT STORY,1999,David Lynch,Film.com,80,Peter Brunette,"Richard Farnsworth shines as Alvin Straight, a role, one gets the feeling, that he has been preparing for all his life.",
THE STRAIGHT STORY,1999,David Lynch,Variety,80,Emmanuel Levy,Lynch has directed his most satisfyingly disciplined movie.,
THE STRAIGHT STORY,1999,David Lynch,Salon,80,Charles Taylor,"And now in The Straight Story, no director has been so buzzingly alert to the emotional lives of those people or to the beauty of the world they inhabit as David Lynch.",
THE STRAIGHT STORY,1999,David Lynch,Dallas Observer,80,Andy Klein,"Indeed heartwarming, though not simplemindedly so.",
THE STRAIGHT STORY,1999,David Lynch,TV Guide Magazine,80,Ken Fox,"Oddly enough, this uncharacteristic offering from a director whose name instantly evokes a very particular kind of film -- call it postmodern American gothic -- is also one of his best.",
THE STRAIGHT STORY,1999,David Lynch,Time,80,Richard Corliss,"Alvin's tragic memories give perspective to the triumph of his trek, even as Farnsworth's weathered brilliance makes this movie a G as in gem.",
THE STRAIGHT STORY,1999,David Lynch,Mr. Showbiz,79,Kevin Maynard,"Lynch's faith in the kindness of human nature has been renewed, yet thankfully he's never maudlin. Instead, he wins over our emotions with the film's understated beauty.",
THE STRAIGHT STORY,1999,David Lynch,Christian Science Monitor,75,David Sterritt,"As slow-moving as the voyage it portrays,...a surprisingly complex view of contemporary life beneath its good-natured surface.",
THE STRAIGHT STORY,1999,David Lynch,Baltimore Sun,75,Ann Hornaday,"An engaging yarn and a moving character study, but it's also a sweet, sad glimpse of everyone's future.",
THE STRAIGHT STORY,1999,David Lynch,L.A. Weekly,70,John Patterson,Inspirational...unfolds gently with an evenness and rural patience.,
THE STRAIGHT STORY,1999,David Lynch,Village Voice,70,J. Hoberman,"Sunny as The Straight Story appears, Lynch is still defamiliarizing the normal.",
THE STRAIGHT STORY,1999,David Lynch,Los Angeles Times,70,Kenneth Turan,Too mannered and weird around the edges to be convincing.,
THE STRAIGHT STORY,1999,David Lynch,TNT RoughCut,50,Graham Verdon,A snail-paced story in all of its glorious ... slowness.,
LYNCH/OZ,2022,Alexandre O. Philippe,RogerEbert.com,88,Glenn Kenny,"The way Philippe organizes the hundreds of clips provides more startling and exhilarating moments per minute than most movies about movies can muster, although I can’t say that aficionados of ostensibly realistic cinema aren't going to be too thrilled. Which is too bad, because among the many things this picture captures is how the fanciful worlds of “Oz” and Lynch illuminate the pain and splendor of the world we have to inhabit once we leave the magic realm of cinema.","Jun 2, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,Screen Daily,80,Tara Judah,"With its impressive array of hundreds of film clips, frenetic editing and whip-smart narrators, Lynch/Oz offers an exciting prism through which to view Lynch’s oeuvre.","Oct 10, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,CineVue,80,Martyn Conterio,"What Philippe does yet again, as with his his previous documentaries, is a bang-up job of examining what makes great films great, and here it is twofold: showing that The Wizard of Oz is not just an all-timer in its own right, but showcasing how Lynch drew on its emotional and cosmic resonance, in overt and oblique ways, for his own iconic forays.","Dec 19, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,Rolling Stone,80,David Fear,"In a perfect world, viewers would get college credit after watching Lynch/Oz. You may not walk away any closer to a degree, unfortunately, but you will definitely land over this rainbow with an entirely different view of a maverick filmmaker’s work, as filtered through Hollywood canon fodder.","Jun 5, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,The Film Stage,75,Michael Frank,"For a Lynch diehard, Lynch/Oz will be catnip. For any average moviegoer, it digs into the well of American cinema history with enough fascination that it’s worth a watch.","Oct 5, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,The Playlist,75,Charles Bramesco,"A mite repetitive at nearly two hours, it’s still an edifying intermediate-level study compressing academic insight into personal reflection, and vice versa.","Oct 5, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,Slant Magazine,75,Chris Barsanti,Alexandre O. Philippe’s essay film is both dead-serious about its subjects and playfully exploratory.,"May 26, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,Little White Lies,70,Marina Ashioti,"By transposing the video essay format to a feature-length affair, Philippe attempts a union of theory (criticism) and practice (documentary filmmaking), and so the very ontology of Lynch/Oz becomes a subject of fascination in its own right.","Dec 10, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,IndieWire,67,David Ehrlich,Lynch/Oz is less compelling for any of its individual theories or observations than for how it frames movies as permeable membranes that flicker between personal obsession and the collective unconscious.,"Oct 5, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,Austin Chronicle,67,Richard Whittaker,Even its flaws and occasional moments of repetition between authors cannot detract from this fascinating collection about one of the great filmmakers of our era.,"Jul 5, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,TheWrap,65,Simon Abrams,"While some talking points tend to be belabored and others don’t get unpacked at great enough length, Lynch/Oz still offers movie-lovers a variety of thoughtful and dynamic new ways of seeing Lynch’s work.","Oct 10, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,The Hollywood Reporter,60,John DeFore,"Though frustratingly unfocused and sometimes overreaching (even compared to Philippe’s other docs, which are never what you’d call precision-crafted), the film is consistently enjoyable, with just enough flashes of insight to justify its existence.","Oct 10, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,Variety,60,Owen Gleiberman,"Lynch/Oz is bursting with ideas about it, and about how it colonized the consciousness of David Lynch, but the movie is too pie-in-the-sky to quite make it over the rainbow.","Oct 10, 2022"
LYNCH/OZ,2022,Alexandre O. Philippe,The New York Times,50,Manohla Dargis,"As the documentary repetitiously circles its subject and piles on greater numbers of clips — more than 50 movies are dropped into the 20-minute final chapter (“Dig”), hosted by the director David Lowery — whatever points Philippe is trying to make have been hopelessly lost.","Jun 1, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,San Francisco Chronicle,50,Mick LaSalle,"Unwittingly, Lynch/Oz ends up demonstrating the flimsiness of comparison as a tool of film criticism.","Jun 8, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,Washington Post,50,Ann Hornaday,"Lynch/Oz possesses undeniable value, if only to remind viewers that cinema is worth dissecting, thinking about, arguing over, mulling around.","Jun 13, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,Los Angeles Times,50,Robert Abele,"Philippe winds up with a curatorial hodgepodge; the lovingly cited connections about shifting realities, artifice, searching and all those plush Lynchian curtains never coalesce into anything unifying, and sometimes get repeated by different narrators.","Jun 16, 2023"
LYNCH/OZ,2022,Alexandre O. Philippe,Film Threat,20,Michael Talbot-Haynes,"Behind the pseudo-intellectual curtain of Philippe’s pseudo-documentary, you will not find a wizard. You will find nothing at all.","Nov 11, 2022"
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",San Francisco Chronicle,100,Peter Stack,"This wonderful romp of a movie looks magical on the big screen: colors are a picnic for the eyes, details loom so clearly you can practically touch them and there's a sense of the larger-than-life with a film that's already larger than life.",
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",ReelViews,100,James Berardinelli,"Not only is it wonderfully entertaining, but the issues it addresses, and the way it presents them, are both universal and deeply personal. And therein lies The Wizard of Oz's true magic.",
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",Variety,100,Todd McCarthy,This is one vintage film that fully lives up to its classic status and should play with outstanding success to contemporary audiences of all ages.,
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",Entertainment Weekly,100,Owen Gleiberman,"The Wizard of Oz remains the weirdest, scariest, kookiest, most haunting and indelible kid-flick-that's-really-for-adults ever made in Hollywood.",
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",The Guardian,100,Peter Bradshaw,"Despite its earnest endorsement of the idea that there's no place like home ... well, frankly there are plenty of places like boring old home, but nothing's like Oz.",
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",Chicago Sun-Times,100,Roger Ebert,"The Wizard of Oz has a wonderful surface of comedy and music, special effects and excitement, but we still watch it six decades later because its underlying story penetrates straight to the deepest insecurities of childhood, stirs them and then reassures them.",
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",New York Daily News,100,Kate Cameron,Judy Garland is perfectly cast as Dorothy. She is as clever a little actress as she is a singer and her special style of vocalizing is ideally adapted to the music of the picture.,
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",BBC,100,George Perry,"Each time it is shown, this extraordinary film embraces a new generation of children who succumb to its magic.",
THE WIZARD OF OZ,1939,"Victor Fleming, King Vidor",Time Out,100,Staff (Not Credited),"Like Chaplin’s The Kid or ET The Extra-Terrestrial, The Wizard of Oz simply lays bare primal emotions, exposes our childhood anxieties about abandonment and powerlessness and brings to light the tension between the repressive comforts of home and the liberating terrors of the unknown marking all our adult lives.",
