Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
LILI,1953,Charles Walters,Variety,70,Staff (Not Credited),"Aumont is delightful as the magician and his act with Gabor, staged almost as a production piece, is a high-light.",
LILI,1953,Charles Walters,The New Yorker,30,Pauline Kael,"Mel Ferrer smiles his narcissistic, masochistic smiles as the crippled puppeteer who can speak his love to the 16-year-old orphan girl Lili (Leslie Caron) only through his marionettes. Canon is much too good for him, but the movie doesn't know it.",
ARABESQUE,1966,Stanley Donen,The New York Times,80,Grace Glueck,"Producer-director, Stanley Donen, apparently goes on the theory that in a chase movie the plot should only be used as a framework, for visual entertainments. Arabesque provides those, all right—Op photography, lush décor, gimmicky locations and hairraising pursuits. And, of course, Sophia Loren, a stunning bit of animated scenery who is not called upon to act but to Dior.",
ARABESQUE,1966,Stanley Donen,Los Angeles Times,80,Joe Saltzman,"The glossy Stanley Donen thriller offers one surprise after another and lots of romantic byplay between Peck and Loren, including a sensational shower scene. [30 Sep 1990, p.85]",
ARABESQUE,1966,Stanley Donen,Chicago Reader,75,Dave Kehr,"Stanley Donen's follow-up to Charade is not quite the tour de force the earlier film was, but even with Gregory Peck and Sophia Loren standing in for Cary Grant and Audrey Hepburn, it's a slick and satisfying entertainment.",
ARABESQUE,1966,Stanley Donen,TV Guide Magazine,60,Staff (Not Credited),"It's all mindless, absurdly complex and hopelessly hip in that 1960s sort of way, but an agreeable way to pass the time with gorgeous Sophia.",
ARABESQUE,1966,Stanley Donen,Time Out,50,Staff (Not Credited),"Much flashier than Donen's earlier Charade (also scripted by Peter Stone, alias Pierre Marton) and very sub-Hitchcock.",
ARABESQUE,1966,Stanley Donen,Variety,50,Staff (Not Credited),"Arabesque packs the names of Gregory Peck and Sophia Loren and a foreign intrigue theme, but doesn't always progress on a true entertainment course. Fault lies in a shadowy plotline and confusing characters, particularly in the miscasting of Peck in a cute role.",
THE PARALLAX VIEW,1974,Alan J. Pakula,Time Out,90,,Excellent performances; fascinating film.,
THE PARALLAX VIEW,1974,Alan J. Pakula,The A.V. Club,83,Emily VanDerWerff,"The plot doesn’t always make sense, but it doesn’t need to, so thoroughly does it convey a sense that everybody is in on something, and there is no escape.",
THE PARALLAX VIEW,1974,Alan J. Pakula,New York Magazine (Vulture),80,Judith Crist,"Parallax View is Pakula's best to date; its intrigue is honest, its logic unassailable, and its performances first rate. [24 June 1974, p.58]",
THE PARALLAX VIEW,1974,Alan J. Pakula,Chicago Sun-Times,75,Roger Ebert,"The Parallax View will no doubt remind some reviewers of Executive Action, another movie released at about the same time that advanced a conspiracy theory of assassination. It's a better use of similar material, however, because it tries to entertain instead of staying behind to argue.",
THE PARALLAX VIEW,1974,Alan J. Pakula,TV Guide Magazine,75,Staff (Not Credited),This is one of the best political thrillers of the 1970s.,
THE PARALLAX VIEW,1974,Alan J. Pakula,Slate,70,Jonathan Kirshner,The mother of all conspiracy movies.,
THE PARALLAX VIEW,1974,Alan J. Pakula,The Dissolve,70,Keith Phipps,Part of what makes The Parallax View so unnerving is that it also offers no explanation.,
THE PARALLAX VIEW,1974,Alan J. Pakula,Chicago Reader,63,Don Druker,"As with Pakula's earlier suspenser, Klute, the eerie ambience of menace is coolly and smoothly handled, but for my taste the suspenseful set pieces go on much too long, and the message—that right-wing conspiracy is built into the American political and corporate structure—is overstated.",
THE PARALLAX VIEW,1974,Alan J. Pakula,Variety,60,Staff (Not Credited),"The Parallax View is a partially-successful attempt to take a serious subject - a nationwide network of political guns for hire - and make it commercially palatable to the popcorn trade - via chases, fights, and lots of exterior production elements.",
THE PARALLAX VIEW,1974,Alan J. Pakula,Village Voice,60,Molly Haskell,"A movie of splendid bits and pieces disappointingly strung together. [25 July 1974, p.70]",
THE PARALLAX VIEW,1974,Alan J. Pakula,Empire,60,Staff (Not Credited),Well-shot thriller but with a weak performance from Beatty.,
THE PARALLAX VIEW,1974,Alan J. Pakula,The New York Times,40,Vincent Canby,"The movie, which directed by Alan J. Pakula, never rewards the attention we give it with anything more substantial than a few minor shocks.",
MARY POPPINS,1964,Robert Stevenson,The New York Times,100,Bosley Crowther,"And a most wonderful, cheering movie it is, with Julie Andrews, the original Eliza of My Fair Lady, playing the title role and with its splices and seams fairly splitting with Poppins marvels turned out by the Walt Disney studio.",
MARY POPPINS,1964,Robert Stevenson,Variety,100,Staff (Not Credited),"Julie Andrews’ first appearance on the screen is a signal triumph and she performs as easily as she sings, displaying a fresh type of beauty nicely adaptable to the color cameras. Van Dyke, as the happy-go-lucky jack-of-all-trades, scores heavily, the part permitting him to showcase his wide range of talents.",
MARY POPPINS,1964,Robert Stevenson,The Dissolve,90,Noel Murray,"Mary Poppins is a near-masterpiece. It’s the best of the first wave of Disney live-action features, and the most complete and satisfying musical of any kind that the studio produced until Beauty And The Beast came along.",
MARY POPPINS,1964,Robert Stevenson,The Telegraph,90,Martin Chilton,Van Dyke's energy is prodigious (especially when he leaps around with a gang of sooty chimney-sweeps on the London rooftops) and the songs are classics.,
MARY POPPINS,1964,Robert Stevenson,The Guardian,90,Emma Brockes,"Tomlinson is the great heart of the movie, the warmth to Andrews’ splinter of ice, who, while sustaining the film’s line in jokey verbosity, still manages to be moving.",
MARY POPPINS,1964,Robert Stevenson,Time Out,90,Staff (Not Credited),"The film can hardly contain itself with its catalogue of memorable songs, battery of dance routines, and strong supporting cast.",
MARY POPPINS,1964,Robert Stevenson,Chicago Reader,90,Dave Kehr,"While it doesn't have the soft-edged sense of wonder that the Travers books have, Walt Disney's 1964 version of the Mary Poppins story does manage to avoid the usual saccharine excesses of his live-action work.",
MARY POPPINS,1964,Robert Stevenson,IGN,90,Peter Schorn,"What holds Mary Poppins back from being absolutely perfect (as opposed to practically perfect) is due to the episodic structure of the story. Since scenes and songs were drawn from a range of stories from the book series, they play as a series of random adventures, not an organic progression of a single tale.",
MARY POPPINS,1964,Robert Stevenson,TV Guide Magazine,80,,"One of the greatest children's films ever, MARY POPPINS is as perfect and inventive a musical as anyone could see, with a timeless story, strong performances, a flawless blend of live action and animation, wonderful songs, and a sterling script with all the charm of the P.L. Travers books upon which it is based.",
MARY POPPINS,1964,Robert Stevenson,Empire,80,Emma Cochrane,One too many jokes about Dick Van Dyke's dire Cawk-nee accent can drag a movie down.,
MARY POPPINS,1964,Robert Stevenson,Time,80,Staff (Not Credited),"Though overlong and sometimes over-cute, Mary Poppins is the drollest Disney film in decades, a feat of prestidigitation with many more lifts than lapses.",
MARY POPPINS,1964,Robert Stevenson,Slant Magazine,75,Jaime N. Christley,"The movie, like a day at Disney World, pulls the viewer through an incessant, nigh-claustrophobic landscape of surrealism and fun. Resistance is futile; the sugar is the medicine.",
MARY POPPINS,1964,Robert Stevenson,Slant Magazine,75,Eric Henderson,"The “Whistle While You Work” residue of domestic slavery that colors “A Spoonful of Sugar” aside, Mary Poppins is basically Long Day’s Journey Into Matriarchy (cathartic for some, terrifying for others).",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Chicago Sun-Times,100,Roger Ebert,"What a lovely film this is, so gentle and whimsical, so simple and profound.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Baltimore Sun,100,Michael Sragow,A down-home-exquisite musical dramedy.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,The Hollywood Reporter,90,Kirk Honeycutt,"Not since Woody Allen's ""Radio Days"" has anyone created such a cinematic Valentine to the wonderfully imaginative medium of radio as A Prairie Home Companion.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Variety,90,Todd McCarthy,Rib-ticklingly funny at times and genial as all get-out.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,New York Magazine (Vulture),90,David Edelstein,"Sometimes you forget how great an actor is, then he or she is reborn in an Altman movie.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Village Voice,90,Rob Nelson,"Keillor's modest subservience to Altman's group dynamic feels downright gallant, and in the context of the veteran director's most humanistic movie by a wide margin, it certainly has its rewards.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,The New York Times,90,Dana Stevens,"It's not a perfect movie, and it does not aspire to be a great one. It's just wonderful.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Wall Street Journal,90,Joe Morgenstern,"Both magical and consistently joyous. The director, Robert Altman, and the writer, Garrison Keillor, have, against all odds, transmuted the fatigued public radio institution into a lovely fable about mortality, fleeting fame, fondness for the past and the ineffable beauty of life in the present.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Film Threat,90,Don R. Lewis,The songs in the film are a blast and John C. Reilly and Woody Harrelson share one of the funniest singing moments onscreen ever.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Austin Chronicle,89,Marjorie Baumgarten,"At the age of 81, Altman may show signs of mellowing, but he again emerges as a master filmmaker.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Rolling Stone,88,Peter Travers,Take a swig of this moonshine. There's magic in it.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Premiere,88,Glenn Kenny,"As for this film's esteemed director, I don't remember getting such sheer pleasure out of an Altman movie since . . . hmm, lemme look at the filmo . . . hmm—""The Player""? Not so much . . . ""O.C. and Stiggs""? I wish . . . Um, ""Popeye""? More likely, but . . . Ah-""A Wedding."" Yeah, that’s it, ""A Wedding."" Whoa. That was, like, almost 30 years ago.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,The Globe and Mail (Toronto),88,Rick Groen,A meditation on death that has you humming to the melody and laughing at the joke -- it's an elegiac picture that refuses to eulogize.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,The A.V. Club,83,Nathan Rabin,Altman and Keillor's A Prairie Home Companion is fittingly both a celebration and a winning example of the joys of collaboration.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Entertainment Weekly,83,Owen Gleiberman,"What sustains the film is the performers' belief in their shaggy-dog selves, which is more than just talent - it's faith.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Christian Science Monitor,83,Peter Rainer,"Streep and Tomlin are so attuned to each other that it's as if they had worked together all of their lives. In fact, it's their first time. Streep has become a wonderfully soulful comedian; Tomlin always was one.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,L.A. Weekly,80,Ella Taylor,"For a film about death and endings, A Prairie Home Companion is a cracking good time - a warm, golden bauble within which to shelter, like the radio show that inspired it, from the misery and ennui that engulf us in and out of the multiplex.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Slate,80,Michael Agger,"With a theatrical setting, a large ensemble cast, and musical numbers, Altman and his crew are in their own tailored version of heaven.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,New York Daily News,75,Jack Mathews,"People unfamiliar with either man may think Altman is mocking Keillor and his 32-year-old radio program here. But, it is pure affection, and the movie is as much up-tempo, irresistible fun to watch as the show is to hear.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Chicago Tribune,75,Michael Phillips,"Like his recent, elegant dance film ""The Company,"" A Prairie Home Companion will appeal especially to those who are not story-dependent. Altman's sidewinding tribute to a surprisingly hardy 32-year-old public radio phenomenon is like a 105-minute putter in the garden, with a few songs and some jokes.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Boston Globe,75,Wesley Morris,"Kline's combination of pratfalls and urbanity is funny, but it rubs against the rest of the movie's effortless rustic charm. He's like Errol Flynn on a hayride.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Miami Herald,75,Rene Rodriguez,"It's a breezy, homespun, relaxing thing...watching this laid-back picture feels, oddly enough, like a vacation from movies.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Portland Oregonian,75,Shawn Levy,"As it stands, it entertains quite a bit, frustrates too much, and leaves you feeling slightly undernourished, like a meal of tasty but not filling hors d'oeuvres.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,The New Yorker,70,David Denby,"A Prairie Home Companion has many lovely and funny moments, but there's not a lot going on. Dramatically, it's mellow to the point of inertia. There may not be any sweat, but there isn't any heat, either.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Chicago Reader,70,J.R. Jones,Good-humored and enormously entertaining but also sentimental and a little dishonest.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Salon,70,Stephanie Zacharek,"It's by no means the greatest Altman, and not even a great Altman. And yet, even though it was written and conceived by Garrison Keillor -- as a fanciful fiction that draws on elements of his popular radio show -- it is somehow pure Altman.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,ReelViews,63,James Berardinelli,"This combination of storytelling, singing, and corny comedy is sometimes a little too slow and long-winded for its own good, but at least the aftertaste isn't bitter.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,TV Guide Magazine,63,Maitland McDonagh,"Overall, the film falls into some comforting cocoon midway between affectionate spoof and adoring homage, much like Keillor's warmly nostalgic show.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Charlotte Observer,63,Lawrence Toppman,It's a pleasant but insubstantial excuse for a film.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Philadelphia Inquirer,63,Carrie Rickey,I'm not sure that the endearing charms of the assorted fogeys and whelps add up to a movie. But I always enjoy how Altman weaves the warp of professional life with the weft of the personal.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Washington Post,60,Desson Thomson,A Prairie Home Companion tries to embrace the spirit of that longtime radio series but suffocates the very qualities that make the original show so special in the first place.,
A PRAIRIE HOME COMPANION,2006,Robert Altman,Empire,60,Angie Errigo,"Not one of Altman’s masterpieces, but aficionados will find pleasures in a bittersweet swansong from the grand old man.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Seattle Post-Intelligencer,58,Gianni Truzzi,"A beautiful angel of death (Virginia Madsen) meanders through the final broadcast, gracing beatitudes over the backstage romances and egg-salad sandwiches.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,Los Angeles Times,50,Carina Chocano,"The result is at once familiar and disconcerting, meta-Keillor done in Altman's desultory, distracted style.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,USA Today,50,Claudia Puig,"At its best, it's a gentle meditation on mortality. But at weaker moments it feels meandering and strangely empty.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,New York Post,50,Lou Lumenick,"At best, mildly entertaining.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,The New Republic,50,Stanley Kauffmann,"Only the onstage performing has moments of lift, particularly Keillor's diabolically homespun monologues and the cowboys with their risqué jokes that are reminders of such outhouse reading as Captain Billy's Whiz Bang.",
A PRAIRIE HOME COMPANION,2006,Robert Altman,San Francisco Chronicle,25,Mick LaSalle,This is not one of the good Altmans. This isn't even one of the mediocre Altmans.,
