Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
TOP GUN: MAVERICK,2022,Joseph Kosinski,Empire,100,Ian Freer,"Avoiding the danger zone of mere retread, Kosinski and co deliver all the Top Gun feels and then some: slick visuals, crew camaraderie, thrilling aerial action, a surprising emotional wallop and, in Tom Cruise, a magnetic movie-star performance as comforting as an old leather jacket. Punching the air is mandatory.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,RogerEbert.com,100,Tomris Laffly,"As the jets cut through the atmosphere and brush their target soils in close-shave movements—all coherently edited by Eddie Hamilton—the sensation they generate feels miraculous and worthy of the biggest screen one can possibly find. Equally worthy of that big screen is the emotional strokes of “Maverick” that pack an unexpected punch. Sure, you might be prepared for a second sky-dance with “Maverick,” but perhaps not one that might require a tissue or two in its final stretch.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Uproxx,100,Mike Ryan,This is how “blockbuster” movies should be done.,"May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,We Got This Covered,100,Martin Carr,"Beyond the perfectly poised storytelling, awe-inspiring visuals and pulsing soundtrack, Maverick also possesses another important intangible. It brings out a feeling that’s arguably been missing from the multiplex for too long, where you will literally be able to hear a pin drop.","May 23, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Globe and Mail (Toronto),95,Barry Hertz,"Maverick works its wonders thanks to the perfect match of star power, source material ripe for retrofitting, and a director who knows how to wring the best out of his leading man and, more importantly, when to get the heck out of his way.","May 24, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The A.V. Club,91,Todd Gilchrist,"Joe Kosinski (Tron: Legacy) matches his well-established architectural precision with suitably nostalgic but never pandering emotionality, while Cruise commands the screen in a performance that leverages his multimillion-dollar star wattage to brighten the entire film.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,IndieWire,91,David Ehrlich,"Stainless where the original was musty, neutered where the original was soft-core (there isn’t a single gratuitous shower scene in this sequel, let alone three of them), and structured like an immaculate pop song where the original moved like freeform jazz, “Maverick” sounds like a major regression from an age where summer movies didn’t always play safe.  But let’s not forget that Cruise is the only guy whose summer movies still vehemently refuse to do that.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Film Stage,91,Conor O'Donnell,"The go-for-broke attitude with which Top Gun: Maverick asserts itself is key to its success. Evident in the visceral whiplash of the aerial extravaganza, and the tender earnestness of its more honest moments, Top Gun: Maverick is the kind of rare, all-encompassing, and finely-tuned blockbuster that––if you let it––will take your breath away.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Variety,90,Peter Debruge,"Hardly anything in Top Gun: Maverick will surprise you, except how well it does nearly all the things audiences want and expect it to do.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Austin Chronicle,89,Trace Sauveur,This is the ideal example of a big summer blockbuster and one of the best legacy sequels we’ve ever gotten: a movie that knows how to move along and give you what you came for.,"May 25, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,USA Today,88,Brian Truitt,"As insanely cool as the aerial dogfight scenes were in the original, the sequel’s action sequences levels them up with unreal camera angles and nonstop tension.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Associated Press,88,Mark Kennedy,"The film handles Maverick’s personal stuff — wooing the barmaid, repairing his relationship with Goose’s kid — while also fulfilling its promise as an action movie. There are jets pulling 10Gs, the metal sound of cockpit sticks pulled in gear, epic dogfights and the whine of machinery balking at the demands put on it. The action even takes a few unexpected and thrilling turns.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,New York Post,88,Johnny Oleksinski,Now that’s how you do a 1980s film sequel.,"May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Washington Post,88,Ann Hornaday,"Like the hyper-competent aces at the story’s core, this is a movie that defines its lane early and sticks to it, with finesse, unfussy style and more than a few sneak attacks of emotion.","May 24, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Seattle Times,88,Scott Greenstone,"And therein lies perhaps the only issue with the movie: Tom Cruise flies so close to the sun he blots out anything that might illuminate a hypothetically talented cast of characters. And that’s OK — it’s a Tom Cruise movie, and Tom Cruise isn’t really an ensemble actor.","May 25, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,ABC News,88,Peter Travers,"The sequel is still unapologetically rah-rah about American imperialism, but who cares? Thirty-six years after the original, Tom Cruise is having the time of his life, the in-flight thrills are off the charts and—hot damn!—you won’t find more blazing action anywhere.","May 27, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,CNN,85,Brian Lowry,"Top Gun: Maverick soars higher than it has any right to, constructing a mostly terrific sequel 36 years later (including a Covid release delay), using a good movie, not a great one, as its jumping-off point. That might not be enough to take your breath away, but as brawny summer entertainment goes, it comes shockingly close.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Consequence,83,Liz Shannon Miller,"In a lot of ways, Top Gun: Maverick is the platonic ideal of a film sequel, constantly in dialogue with the original project, and committed to growing and expanding upon that source material.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Entertainment Weekly,83,Leah Greenblatt,"Director Joseph Kosinski (TRON: Legacy) revels in the sonic-boom rush of their many flight scenes, sending his jets swooping and spinning in impossible, equilibrium-rattling arcs. On the ground, too, his camera caresses every object in its view, almost as if he's making a rippling ad for America itself.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Original-Cin,83,Jim Slotek,"Clocking in at under two hours, virtually every word of prosaic bro dialogue, every dramatic exchange, every turn of events, is designed to do one thing: get us back in the sky twisting and turning at several times the speed of sound, narrowly avoiding crashes with other planes and with the ground.","May 25, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Paste Magazine,82,Dom Sinacola,"Kosinski’s dogfights are pristine, incredible feats of filmmaking, economical and orbiting around recognizable space, but given to occasional, inexplicable shocks of pure chaos. Then quickly cohering again.","May 27, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Screen Rant,80,Ben Kendrick,Top Gun: Maverick is a rare sequel that is not only better than the original but retroactively makes Top Gun's story altogether deeper.,"May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,ScreenCrush,80,Matt Singer,Top Gun: Maverick has so much fun flexing the might of its practical effects that issues like logic go right out the window. That’s the magic of the movies for you.,"May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Time Out,80,Phil de Semlyen,"Minor grumbles aside, few Hollywood reboots can boast this blend of nostalgia, freshness and adrenaline. You will want to high five someone on the way out.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Independent,80,Clarisse Loughrey,"Top Gun: Maverick really isn’t packed with the kind of craven nostalgia that we’re used to these days. It’s smarter, subtler, and wholly more humanistic.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Los Angeles Times,80,Justin Chang,"Thanks to Cruise and Kosinski’s unfashionable insistence on practical filmmaking and their refusal to lean too heavily on computer-generated visual effects, their sequel plays like a throwback in more than one sense. But the era that produced the first film has shifted, and “Top Gun: Maverick” is especially poignant in the ways, both subtle and overt, that it acknowledges the passage of time, the fading of youth and the shifting of its own status as a pop cultural phenomenon.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Slashfilm,80,Ben Pearson,"Cruise once referred to the '86 film as ""an amusement park ride ... a joy ride [which] shouldn't be looked at beyond that,"" and for audiences who can watch ""Top Gun: Maverick"" through that lens and appreciate it as a piece of propulsive action cinema, this could end up being one of the most crowd-pleasing and satisfying movie experiences of the year.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Time,80,Stephanie Zacharek,"Top Gun: Maverick, directed by Joseph Kosinski, is a much better film than its predecessor was, and much better than it needs to be overall.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Arizona Republic,80,Bill Goodykoontz,Top Gun: Maverick is a movie-star movie with great action pieces best seen on the biggest screen available. It’s a modern take on old-fashioned fun.,"May 25, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Irish Times,80,Donald Clarke,"In short, Kosinski and his team have accomplished their odd, hybrid mission more impressively than should have been possible. Most importantly, they have, in an age of cartoon computer graphics, delivered action sequences that appear to be taking place in the real world.","May 27, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,CineVue,80,Christopher Machell,"A good two-thirds of Top Gun: Maverick is very solid, if unremarkable, but what really gets it off the ground are its top-drawer flight sequences, staged thrillingly by director Joseph Kosinski.","May 29, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Observer (UK),80,Mark Kermode,Top Gun: Maverick offers exactly the kind of air-punching spectacle that reminds people why a trip to the cinema beats staying at home and watching Netflix.,"May 29, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Polygon,78,Oli Welsh,"It’s a slavish tribute to the first Top Gun. But it’s also a better film, and perhaps more importantly, a much nicer one: more grown-up, more generous, and more lighthearted, in line with its more mature star.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,CNET,76,Richard Trenholm,"Top Gun 2 reboots the original film's heart-pounding aerial action, infectiously cheesy character drama and don't-think-about-it-too-much military fetishism in a winning spectacle of cinematic escapism.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,San Francisco Chronicle,75,Mick LaSalle,"If you haven’t been to the movies in a while, Top Gun: Maverick is a way to get back in. It’s pretty much what “going to the movies” is all about.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,LarsenOnFilm,75,Josh Larsen,"Just when I was about to nod off, Top Gun: Maverick jostled me awake with a fresh approach to the sort of blockbuster entertainment that the original movie managed so expertly. Faint praise? Maybe. But also higher praise than I ever expected to be giving.","May 19, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Chicago Tribune,75,Michael Phillips,"It’s a pretty good time, and often a pretty good movie for the nervous blur we’re in right now. It’s cozy.","May 23, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Chicago Sun-Times,75,Richard Roeper,"Maverick is a movie made for “Top Gun” fans BY “Top Gun” fans, including director Joseph Kosinski, who wisely follows Scott’s directorial playbook nearly page for page and gives Cruise and the outstanding supporting cast breathing room to shine in alternating scenes of hotshot pilot banter and dramatic emotional impact.","May 24, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,ReelViews,75,James Berardinelli,Top Gun: Maverick is one of those rare breeds: a sequel that’s better than the original.,"May 27, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Observer,75,Rex Reed,"There is still something to be said for skillful, old-fashioned filmmaking, and director Joseph Kosinski has done plenty of it here.  The result goes with popcorn like butter, and I liked it in spite of myself.","May 31, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,IGN,70,Matt Donato,Top Gun: Maverick is an out-of-bounds blast of afterburner fumes and thrillseeker highs that's sure to please audiences looking for a classic summer blockbuster.,"May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Hollywood Reporter,70,David Rooney,"The best thing this movie does is boost visceral analog action over the usual numbing bombardment of CG fakery, a choice fortified by having the actors in the airborne cockpits during shooting.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Little White Lies,70,Jake Cunningham,"Top Gun: Maverick is an extremely enjoyable thrill ride, yet its focus on intense, immersive action doesn’t allow much room for lighter, steamier fun like its predecessor.","May 20, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The New Yorker,70,Anthony Lane,"The plain fact is that Top Gun: Maverick works. Designed to coax a throng of viewers into a collective and involuntary fist pump, it far outflies the original, while retaining one old-fashioned virtue: the lofty action unfolds against real skies, rather than giant smears of C.G.I. The heroes may do super stuff, but they’re not superheroes.","May 23, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The New Yorker,70,Richard Brody,"What’s most impressive about Top Gun: Maverick is its speed—not the speed of the planes in flight but the speed with which the movie dashes in a straight line from its opening act to its conclusion. The flights at the center of the film are vertiginously twisty, but the drama is a bullet train on a rigid track.","May 26, 2022"
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Miami Herald,88,Bill Cosford,"Imagine for a moment Lord of the Rings peformed by puppets and hydraulically operated monsters against a background of realistic fantasy, and you have an idea of The Dark Crystal. It's the kind of film that children may take for granted, but that adults are transfixed by; there is much oohing and aahing in the seats. [20 Dec 1982, p.B8]",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Washington Post,88,Gary Arnold,"The Dark Crystal leaves no doubt that Jim Henson and his colleagues have reached a point where they can create and sustain a powerfully enchanting form of cinematic fantasy. [21 Dec 1982, p.C1]",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",The A.V. Club,83,Tasha Robinson,"The story is a standard fairy-tale concoction, but the New Agey philosophy about healing and heroism makes for a classic Henson story, all heart and rapturous wonder at the world's incredible possibilities.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Empire,80,Ian Nathan,Well-paced and stunningly shot.,
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Variety,80,Staff (Not Credited),"The Dark Crystal, besides being a dazzling technological and artistic achievement by a band of talented artists and performers, presents a dark side of Muppet creators Jim Henson and Frank Oz that could teach a lesson in morality to youngsters at the same time it is entertaining their parents.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Time Out,80,Staff (Not Credited),"Henson, creator of the Muppets, has put all his energies into creating a spectacular range of live-action creatures who prance and gobble their way across the screen with an unprecedented conviction.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",TV Guide Magazine,75,Staff (Not Credited),"Once again employing his famous muppets, Jim Henson creates a brilliantly detailed universe with this intriguing fairy-tale adventure.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",IGN,70,Cindy White,"Design and artistry here is the primary draw of The Dark Crystal, not necessarily the writing or the performances or the direction (Henson and Frank Oz shared the directing responsibilities for this one), although the are no glaring missteps in any of those areas.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Newsweek,70,David Ansen,"As drama, The Dark Crystal comes fully alive only at its rousing climax, and it's hampered by the Ken Doll blandness of our hero. As a bestiary, however, it is bountiful -- a prodigious and amusing parade of things that do much more than go bump in the night. [27 Dec 1982, p.61]",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Time,60,Richard Corliss,"The invention is impressive, but there is little indication of the Henson-Oz trademark: a sense of giddy fun.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",The New York Times,50,Vincent Canby,"The Dark Crystal aims, I think, to be a sort of Muppet Paradise Lost but winds up as watered down J.R.R. Tolkien.",
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",Chicago Reader,50,Dave Kehr,It's like being locked in a roomful of blaring transistor radios—a lot of sound and no evidence of life.,
THE DARK CRYSTAL,1982,"Jim Henson, Frank Oz",The Globe and Mail (Toronto),50,Jay Scott,"The Dark Crystal sees through a dark crystal: There is much to marvel at, but there is much that is obscure, and much that may not be there at all. [17 Dec 1982]",
CLEOPATRA,1963,Joseph L. Mankiewicz,Austin Chronicle,100,Marjorie Baumgarten,"Taylor, Burton, and Harrison are sublime in this sweeping epic of love and nations.",
CLEOPATRA,1963,Joseph L. Mankiewicz,IGN,90,Devin Faraci,"The film is absolutely beautiful, with some of the most gorgeous sets and images ever committed to celluloid. The three main actors are just incredible - the first two hours are carried almost solely on Rex Harrison's charisma and screen presence. Later, Burton perfectly portrays a deeply flawed man who will do whatever is necessary for love. Elizabeth Taylor anchors the entire film.",
CLEOPATRA,1963,Joseph L. Mankiewicz,The Guardian,80,Peter Bradshaw,"Joseph L Mankiewicz's four-hour Cleopatra is a stately but sometimes mindboggling spectacle. The central moment is the queen's jawdropping entry into Rome, for which Mankiewicz creates a sensational Busby Berkeley fantasy, like the world's biggest Olympic opening ceremony.",
CLEOPATRA,1963,Joseph L. Mankiewicz,The Hollywood Reporter,80,Staff (Not Credited),"Cleopatra is not a great movie. But it is primarily a vast, popular entertainment that sidesteps total greatness for broader appeal. This is not an adverse criticism, but a notation of achievement.",
CLEOPATRA,1963,Joseph L. Mankiewicz,The New York Times,80,Bosley Crowther,"Forget the length of time it took to make it and all the tattle of troubles they had, including the behavior of two of its spotlighted stars. The memorable thing about this picture is that it is a surpassing entertainment, one of the great epic films of our day. By virtue of brilliant staging, Mr. Mankiewicz keeps this well-known tale moving with visual excitements that increase the dramatic flow and give extraordinary insights into the characters.",
CLEOPATRA,1963,Joseph L. Mankiewicz,The New Yorker,80,Richard Brody,"Mankiewicz’s Cleopatra is put together of the stuff of legend that the director experienced as personal reality, and he filmed the story as if he had been there. The film may be as close as Hollywood gets, outside the realm of Orson Welles, to a cinematic simulacrum of Shakespeare, less in its lucidly incisive, rhetorically reserved images than in its blend of coruscating language, rowdy comedy, and grand yet urgent and intimate performances.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Variety,80,Staff (Not Credited),"Cleopatra is not only a supercolossal eye-filler (the unprecedented budget shows in the physical opulence throughout), but it is also a remarkably literate cinematic recreation of an historic epoch.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Time Out London,60,Trevor Johnston,"This super-gargantuan historical drama may not be much of a movie, but it delivers Hollywood spectacle of the sort we’ll never see again.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Slant Magazine,50,Chuck Bowen,"Cleopatra is, disappointingly, neither a visionary masterpiece nor a fascinating catastrophe, but something altogether more banal: an unusually intimate epic that falls very flat.",
CLEOPATRA,1963,Joseph L. Mankiewicz,TV Guide Magazine,50,Staff (Not Credited),"This is not a film---it's a deal, decorated with extensive publicity, but weighed down by listless direction and lots of nasal talk, talk, talk.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Chicago Reader,40,Dave Kehr,"Writer-director Joseph L. Mankiewicz (All About Eve) was brought in to salvage the runaway production (with the cost adjusted for inflation, it may still qualify for the title of Most Expensive Movie Ever Made); though his name stands alone on the credits, a lot of other hands contributed to the general muddle.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Empire,40,Ian Nathan,"Running at just over four hours, it is as spectacular, lush and extravagant as the studio would have liked its audience to believe. But it also has moments of mind-numbing boredom as the plot, slowed by extraneous dialogue, drags from Egypt to Rome.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Time,30,Staff (Not Credited),"As drama and as cinema, Cleopatra is raddled with flaws. It lacks style both in image and in action. Never for an instant does it whirl along on wings of epic elan; generally it just bumps from scene to ponderous scene on the square wheels of exposition.",
CLEOPATRA,1963,Joseph L. Mankiewicz,Village Voice,30,Andrew Sarris,"It is not even bad enough to be perversely amusing. Liz's first entrance is grotesque enough to prepare us for that high point of self-parody when she asks Julius Caesar (Rex Harrison) if he smells anything burning as the library of Alexandria goes up in smpke, but there are not enough of these pungent moments to relieve the soul-destroying tedium of little people lost on big sets in the most expensive session of hide-and-seek ever to masquerade as a movie. [20 June 1963, p.13]",
BACKDRAFT,1991,Ron Howard,Chicago Sun-Times,75,Roger Ebert,"What I regret is that all of the expertise lavished on this movie couldn't have been put at the service of a more intelligent story about real firemen, real working conditions, real heroism, and the real craft and art of fire-fighting.",
BACKDRAFT,1991,Ron Howard,Entertainment Weekly,75,Owen Gleiberman,"Fire, as this movie makes clear, is nothing if not photogenic, and Howard has done a beautiful job of conjuring both its danger and its deceptive, primal beauty.",
BACKDRAFT,1991,Ron Howard,TV Guide Magazine,60,Staff (Not Credited),"Not only do the firefighting scenes evoke a feeling of gritty authenticity, but the fire itself really does seem to be alive.",
BACKDRAFT,1991,Ron Howard,Variety,60,Staff (Not Credited),"Visually, [the film] often is exhilarating, but it's shapeless and dragged down by corny, melodramatic characters and situations.",
BACKDRAFT,1991,Ron Howard,The New York Times,50,Janet Maslin,"While Mr. Howard ably maintains a strong forward momentum, Backdraft often feels directionless beneath its overlay of frantic activity. One clear story line would have been worth more than a series of subplots and tangents.",
BACKDRAFT,1991,Ron Howard,The New Republic,50,Stanley Kauffmann,"It's sad to see two talented actresses, Rebecca de Mornay and Jennifer Jason Leigh, wasted in puppet parts. [17 June 1991, p.28]",
BACKDRAFT,1991,Ron Howard,Austin Chronicle,40,Kathleen Maher,Absolutely marvelous special effects are the salvation and the curse of this movie.,
BACKDRAFT,1991,Ron Howard,Chicago Reader,40,Jonathan Rosenbaum,"Howard, as usual, seems bent on mixing genres to make several movies at once--monster movie, crime movie, coming-of-age movie, and action-adventure movie (among others)--yielding an overall narrative that's not boring but not especially suspenseful or focused either.",
BACKDRAFT,1991,Ron Howard,The New Yorker,30,Michael Sragow,"Gregory Widen's script is like a Mad parody played straight, full of ""Scenes We Wouldn't Like to See.""",
BACKDRAFT,1991,Ron Howard,Washington Post,30,Desson Thomson,"Director Howard is so mesmerized by the flames, he squirts formulaic lighter fluid over everything. A conflagration of hyped-up movie cliches, courtesy of George Lucas's Industrial Light & Magic special effects shop, scalds your face.",
BACKDRAFT,1991,Ron Howard,The Globe and Mail (Toronto),25,Rick Groen,"The flames sure look real, but everything else in Backdraft, director Ron Howard's inflatable ode to firefighters, seems about as genuine as a plastic log in an electric hearth. Howard's particular type of schmaltz works well enough in small dabs on comic canvases (Splash, Cocoon, even Parenthood), but pumped up to heroic proportions, the sentimentality is just plain silly - in this case, cheap melodrama on a two-hour jag.",
BACKDRAFT,1991,Ron Howard,Washington Post,10,Rita Kempley,"A noisy, impenetrable and totally nonsensical cogitation on the nature of firefighters and the sizzling ""animal"" they love...We just wish somebody would call 911 for boredom.",
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Guardian,100,Peter Bradshaw,"Quite simply, I just defy anyone with red blood in their veins not to respond to the crazy bravura of Tarantino’s film-making, not to be bounced around the auditorium at the moment-by-moment enjoyment that this movie delivers.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Telegraph,100,Robbie Collin,"There’s a gleeful toxicity here that will launch a thousand think-pieces – Pitt’s character is capital-P problematic, absolutely by design – but the transgressive thrill is undeniable, and the artistry mesmerisingly assured.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,CineVue,100,John Bleasdale,"Once Upon a Time in Hollywood is bold, beautiful and brutal. It’s Tarantino’s best film since Kill Bill, perhaps even since Pulp Fiction.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Time Out,100,Dave Calhoun,"It sits at the mature end of Tarantino’s work, bringing his tongue-in-cheek storytelling together with exquisite craft and killer lead performances from Brad Pitt and Leonardo DiCaprio. And yet, it’s still very much a Tarantino film, trading in genuine emotion one minute, unapolegetically silly the next.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,New York Magazine (Vulture),100,Bilge Ebiri,"That drifting, elegiac quality (which at times may recall his once-neglected, now-classic Jackie Brown) is the film’s great strength. There are several major set-pieces — some hilarious, some creepy, one absurdly violent — that will get people talking, but perhaps the most powerful is a lengthy, seemingly aimless one that comes smack dab in the middle.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Time,100,Stephanie Zacharek,"This is a tender, rapturous film, both joyous and melancholy, a reverie for a lost past and a door that opens to myriad imagined possibilities.","May 22, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,TheWrap,100,Steve Pond,"Once Upon a Time … in Hollywood is big, brash, ridiculous, too long, and in the end, invigorating.","May 22, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Slant Magazine,100,Sam C. Mac,"The film is Quentin Tarantino’s magnum opus—a sweeping statement on an entire generation of American popular culture and an almost expressionistic rendering of the counterculture forming at its margins, gradually growing in influence.","May 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Chicago Sun-Times,100,Richard Roeper,"In certain elements of tone and structure, Once Upon a Time In Hollywood has echoes of ""Pulp Fiction"" and ""Jackie Brown,"" but it is alive and electric with a beat all its own.","Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,RogerEbert.com,100,Brian Tallerico,"I do know this for sure — I can’t wait to see this film again. It’s so layered and ambitious, the product of a confident filmmaker working with collaborators completely in tune with his vision. Every piece fits. Every choice is carefully considered.","Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Boston Globe,100,Ty Burr,The byplay between DiCaprio and Pitt is delicious and finely drawn — you’d better believe Tarantino knows he’s dealing with two of our last old-school movie stars and sneakiest actors.,"Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Wall Street Journal,100,Joe Morgenstern,"As one might expect from Mr. Tarantino’s previous films, his new one is violent — extravagant violence is visited on men and women alike at several points — as well as tender, plus terrifically funny. Yet this virtuoso piece of storytelling also offers intricate instruction on the pervasiveness of violence in popular culture.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,San Francisco Chronicle,100,Mick LaSalle,"Throughout the film, Pitt exudes charm and a philosophical nature, but also the possibility of explosiveness. He doesn’t show you everything. What do you say about a performance like this? Scene by scene, Pitt seems to know what to do, all the time — and he never makes it look like work.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Original-Cin,100,Liam Lacey,"Wistful, funny and complicated in interesting ways, Quentin Tarantino’s new movie, Once Upon a Time… In Hollywood, may be his warmest film since Jackie Brown - which may not be what you expected to hear about a movie set against the background of the 1969 Manson murders.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Entertainment Weekly,91,Leah Greenblatt,"It’s shaggy and self-indulgent and almost scandalously long; and in nearly every moment, pretty glorious. Once also has the good luck of being anchored by what might be two of the last true movie stars: Leonardo DiCaprio as Rick Dalton, a boozy, anxious actor staring down the bell curve of a never-quite-stellar career, and Brad Pitt as Cliff Booth, his taciturn stuntman turned trusty sidekick and consigliere.","Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Consequence,91,Blake Goble,"It’s Hollyweird love letter material, but it’s glittered with Tarantino’s signature wise-ass attitude. Here he’s part historian, and part aging, experimental auteur.","Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Screen Daily,90,Fionnuala Halligan,"Once Upon A Time….in Hollywood is beautifully made. Beyond all the ‘Tarantino-esque’ touches of the action, the banter, the violence, the constant movie references, there’s a real craft at play here.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Los Angeles Times,90,Justin Chang,"The final act of Once Upon a Time … in Hollywood is funny, scary, troubling and exhilarating by turns; the meandering structure clicks into place as it becomes clear where Tarantino has been taking this story and, given his track record, perhaps could only have taken this story.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Rolling Stone,90,Peter Travers,"All the actors, in roles large and small, bring their A games to the film. Two hours and 40 minutes can feel long for some. I wouldn’t change a frame.","Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,We Got This Covered,90,Luke Parker,"Once Upon a Time in…Hollywood is a wistful fantasy fueled by a series of top-grade performances, a stampeding collage of Tarantino-isms, and of course, a happy slathering of movie magic.","Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Atlantic,90,David Sims,"The result is a surprisingly funny and extremely melancholy hangout film, an elegy for a bygone era that reflects on how all art eventually loses its edge.","Jul 24, 2019"
